"IterationNo","AUC_at_Value_0.1","AUC_at_0.5","AUC_ratio"
325,0.58198176061995,0.499766639157577,1.16450702191918
326,0.697979965033313,0.499941659789394,1.39612283026652
327,0.699405566318575,0.499766639157577,1.39946429296985
328,0.736660681377877,0.499974071017509,1.47339777016572
329,0.718058403817984,0.499766639157577,1.43678738746621
330,0.749492510513632,0.499974071017509,1.49906275937135
331,0.747452157066579,0.499974071017509,1.49498184084911
332,0.783302461843784,0.499766639157577,1.56733643358857
333,0.623060057647781,0.499766639157577,1.2467019781433
334,0.769982044133629,0.499766639157577,1.54068315850681
335,0.786224542834192,0.499941659789394,1.57263258110036
336,0.701663280253272,0.499766639157577,1.4039818292714
337,0.740021736048765,0.499974071017509,1.48012022812049
338,0.76028682133913,0.499766639157577,1.5212836587506
339,0.705098521003638,0.499766639157577,1.41085551887212
340,0.572540282568634,0.499941659789394,1.14521418921124
341,0.734206397958702,0.499941659789394,1.46858415093472
342,0.625991352832774,0.499985414947349,1.25201922719825
343,0.573826962150924,0.499766639157577,1.14818980938421
344,0.62665264849029,0.499941659789394,1.25345155023543
345,0.682553985729811,0.499941659789394,1.36526727141992
346,0.622836554363748,0.499766639157577,1.24625476285016
347,0.704881160515995,0.499766639157577,1.41042059490839
348,0.590008505410386,0.499766639157577,1.18056800751031
349,0.734221046165477,0.499974071017509,1.46851824669877
350,0.819744365165619,0.499941659789394,1.63968004889
351,0.61921939233568,0.499766639157577,1.23901706080153
352,0.670652081462931,0.499766639157577,1.34193047097622
353,0.615943391768653,0.499766639157577,1.23246200027858
354,0.678546992392383,0.499766639157577,1.35772766572848
355,0.701187355289893,0.499990665566303,1.40240089181607
356,0.699100789113075,0.499766639157577,1.39885445393374
357,0.747055710438029,0.499766639157577,1.49480908068872
358,0.619746727779615,0.499766639157577,1.24007222415702
359,0.669033690875585,0.499766639157577,1.33869217842017
360,0.687912866795823,0.499941659789394,1.37598628425087
361,0.835457638331049,0.499941659789394,1.67111026251142
362,0.759968813495251,0.499766639157577,1.52064734608192
363,0.60942068704815,0.499974071017509,1.21890458400754
364,0.686677219675849,0.499941659789394,1.37351470162562
365,0.703529745310211,0.499941659789394,1.40722368607285
366,0.564909984406748,0.499766639157577,1.13034752651553
367,0.612742049803903,0.499766639157577,1.22605632668231
368,0.723203704578746,0.499766639157577,1.44708279407726
369,0.862601001748334,0.499985414947349,1.72525232928879
370,0.796291641071682,0.499941659789394,1.59276912711601
371,0.809636629967396,0.499766639157577,1.62002936276848
372,0.568699617256533,0.499941659789394,1.13753196222156
373,0.646358266786372,0.499766639157577,1.29332015413413
374,0.630592071067429,0.499766639157577,1.2617730389735
375,0.727350092141946,0.499941659789394,1.4548699391212
376,0.605279969758541,0.499766639157577,1.21112519791001
377,0.767317960591599,0.499766639157577,1.53535250349046
378,0.646757548551718,0.499766639157577,1.29411909054577
379,0.600038274346737,0.499766639157577,1.20063691197592
380,0.711053725842272,0.499766639157577,1.4227714899915
381,0.516880877002315,0.499766639157577,1.03424445832076
382,0.705452913103057,0.499941659789394,1.41107047050297
383,0.757322685819591,0.499941659789394,1.5148221217224
384,0.764284836743373,0.499941659789394,1.52874804845297
385,0.752656523177243,0.499974071017509,1.5053911128741
386,0.58198176061995,0.499766639157577,1.16450702191918
387,0.727726220290129,0.499766639157577,1.45613204898352
388,0.808995416528848,0.499941659789394,1.61817964294003
389,0.832934839105987,0.499766639157577,1.66664753875931
390,0.581930728157634,0.499941659789394,1.16399727200725
391,0.776183905873458,0.499941659789394,1.55254896381397
392,0.896771724235694,0.499941659789394,1.79375274429714
393,0.645553560459292,0.499766639157577,1.29170998998144
394,0.786096489155602,0.499941659789394,1.57237644385698
395,0.519517554221991,0.499766639157577,1.03952027509821
396,0.835329584652459,0.499941659789394,1.67085412526804
397,0.730665784624108,0.499766639157577,1.46201392284956
398,0.614143079903605,0.499766639157577,1.22885969527463
399,0.818385862117847,0.499941659789394,1.63696272573604
400,0.653708358928318,0.499766639157577,1.30802720251642
401,0.794730425743042,0.499974071017509,1.58954328196594
402,0.558683551481359,0.499766639157577,1.11788884592836
403,0.80761612247791,0.499974071017509,1.615316011957
404,0.744019751453008,0.499766639157577,1.48873432749963
405,0.727598166611539,0.499766639157577,1.45587582203967
406,0.6009148041393,0.499941659789394,1.20196985462752
407,0.80254264518263,0.499766639157577,1.60583476827389
408,0.547892075792657,0.499766639157577,1.09629581661593
409,0.704663800028351,0.499766639157577,1.40998567094465
410,0.637795208618816,0.499974071017509,1.27565657019138
411,0.653183858621179,0.499941659789394,1.30652016256525
412,0.733116287860889,0.499766639157577,1.4669172177972
413,0.768313566129566,0.499766639157577,1.53734464434173
414,0.667216840712564,0.499766639157577,1.3350567813755
415,0.642520436611067,0.499941659789394,1.28519082982949
416,0.638679771298965,0.499941659789394,1.27750860283981
417,0.738943439020933,0.499766639157577,1.47857696197273
418,0.689555828568728,0.499766639157577,1.37975561900463
